year,country,economic_freedom,quartile,property_rights,foreign_currency,sound_money,control_movement,trade,credit_market_reg,regulation,suicides_no,population,percentage_suicides
1985,Georgia,7.248,2.0,6.2303564701428575,10.0,9.2065525558,7.8425300876,7.664388269999999,7.980987095,6.596772448555556,239.0,652700.0,0.036617128849394824
1990,Georgia,7.225,2.0,6.416281615428572,10.0,9.195594071,7.743775073,7.7111707805,8.183387749,6.493056286444444,196.0,682450.0,0.0287200527511173
1995,Georgia,7.202,2.0,6.602206760714286,10.0,9.1846355862,7.6450200584,7.757953291,8.385788403,6.389340124333334,138.0,640250.0,0.02155408043732917
2000,Georgia,7.179,2.0,6.788131906,10.0,9.173677101400001,7.5462650438,7.8047358015,8.588189057000001,6.285623962222222,130.0,638350.0,0.02036500352471215
2001,Georgia,7.156000000000001,2.0,6.788131906,10.0,9.1627186166,7.4475100292,7.851518312,8.790589711,6.1819078001111105,100.0,637700.0,0.015681354869060686
2002,Georgia,7.133,2.0,6.788131906,10.0,9.1517601318,7.3487550146,7.8983008224999995,8.992990365,6.078191638,48.0,635650.0,0.0075513254149296
2003,Georgia,7.11,2.0,3.977999524,10.0,9.140801647,7.25,7.9450833329999995,9.195391019,6.802488113,48.0,636350.0,0.007543018778973835
2004,Georgia,6.96,2.0,4.108941009,10.0,8.946529443,7.432432432000001,7.555226117999999,9.0,7.060978314,175.0,638600.0,0.0274036955840902
2005,Georgia,7.42,1.0,5.077026832,10.0,8.637350992,7.481064162999999,8.185195627999999,9.666666667000001,7.8058907689999995,87.0,646500.0,0.01345707656612529
2006,Georgia,7.6,1.0,5.316209238,10.0,8.77245689,7.462251287000001,8.303313855,10.0,8.180012878,72.0,653300.0,0.011020970457676412
2007,Georgia,7.46,2.0,5.731478974,10.0,8.270183352,8.030981165,8.639874818,9.599882779,8.171036104,104.0,651500.0,0.015963161933998465
2008,Georgia,7.57,1.0,5.579533473,10.0,9.077256209,7.976139754,8.704440653999999,9.612625223,8.207126361,84.0,649450.0,0.0129340210947725
2009,Georgia,7.41,1.0,5.5541247160000005,10.0,9.236010635,7.41221463,8.534148647,9.487185534,8.227908446,188.0,652950.0,0.02879240370625622
2010,Georgia,7.5,1.0,5.712836299,10.0,8.804075115,7.276465056,8.484917067,8.701312364,7.89428489,112.0,660000.0,0.01696969696969697
2011,Georgia,7.64,1.0,5.679127472999999,10.0,9.031399356,7.202718875,8.499631926000001,9.710571225,8.209450886,99.0,661400.0,0.014968249168430602
2012,Georgia,7.75,1.0,5.771644547999999,10.0,9.170327377000001,6.722655696,8.436445878999999,9.910693057000001,8.235755763,104.0,659300.0,0.0157743060822084
2013,Georgia,7.87,1.0,6.193610037999999,10.0,8.921684785,7.184575149,8.643843905,9.778029756,8.000036463999999,157.0,655700.0,0.023943876772914444
2014,Georgia,8.02,1.0,6.605405142,10.0,9.105038905,7.576841415,8.644654518,9.617666667,7.986818311,194.0,542700.0,0.035747189976045694
2015,Georgia,7.98,1.0,6.568152767000001,10.0,8.990327387999999,7.321564251,8.664168807000001,9.821666667,8.042172585,192.0,517700.0,0.037087116090399844
1990,Germany,7.64,1.0,8.3465,10.0,9.665237527999999,10.0,9.478518519,7.645979313,5.562052156,13924.0,11127100.0,0.12513592939759685
1995,Germany,7.62,1.0,9.134162229,10.0,9.75500332,9.6125,9.137847222000001,7.171366764,5.699274106,12888.0,11336900.0,0.11368187070539565
2000,Germany,7.8,1.0,8.579375452999999,10.0,9.547991847,9.475034615,9.407817404,8.333333332999999,6.497549836,11073.0,12201076.0,0.0907542908510692
2001,Germany,7.65,1.0,8.275347197,10.0,9.564129807999999,9.475034615,9.297043301,8.108090506,5.882694067999999,11167.0,12523074.0,0.0891713967353383
2002,Germany,7.67,1.0,8.288123072000001,10.0,9.594810198,8.615384615,9.105512821,8.03205392,6.130269919,11176.0,12777078.0,0.08746913809244962
2003,Germany,7.76,1.0,8.430980215,10.0,9.594293067999999,8.698717949,9.144957265,7.996235971,6.237907323,11155.0,12961625.0,0.08606173994387278
2004,Germany,7.7,1.0,8.371994986,10.0,9.543331236,7.467948718,8.759070394,8.008924505,6.318631185,10741.0,13080225.0,0.08211632445160538
2005,Germany,7.75,1.0,8.795218616,10.0,9.530913254,6.155036032000001,8.235570752000001,8.014338127,6.446757171000001,10270.0,13137730.0,0.07817179984670107
2006,Germany,7.7,1.0,8.702074777,10.0,9.465044585,6.177109071,8.217174724,8.171923542,6.31109368,9775.0,13148811.0,0.07434132257281666
2007,Germany,7.58,1.0,8.521128271,10.0,9.504277332000001,5.966202353,8.086905894,7.7279408929999995,6.127077133999999,9409.0,13116847.0,0.07173217771008536
2008,Germany,7.5,1.0,8.200029717,10.0,9.514764872999999,5.938331603,7.989458087,7.724931957000001,6.142150743999999,9459.0,13021164.0,0.0726432752094974
2009,Germany,7.55,1.0,8.214923371,10.0,9.53234816,5.8854648229999995,8.005236666,7.76513584,6.588977065,9579.0,12872657.0,0.07441354181968804
2010,Germany,7.59,1.0,7.970010596,10.0,9.591994635,5.5494741329999995,7.891377366,7.927727701,7.018037027999999,10030.0,12731842.0,0.07877886012094715
2011,Germany,7.68,1.0,7.989253582999999,10.0,9.561734061000001,5.578949467999999,7.8702620329999995,8.280216312,7.48863152,10153.0,12614051.0,0.08048960639210988
2012,Germany,7.64,1.0,7.937619862999999,10.0,9.486803001,5.59322415,7.788173593,8.333333332999999,7.580292194,9896.0,12515919.0,0.07906730620420283
2013,Germany,7.66,1.0,7.759749028,10.0,9.592554355,5.764134671,7.809199641,8.333333332999999,7.580012975,10091.0,12049310.0,0.08374753409116373
2014,Germany,7.67,1.0,7.731069391,10.0,9.607560551,5.897193362,8.08402168,8.333333332999999,7.386893688,10217.0,11949414.0,0.08550210077247303
2015,Germany,7.67,1.0,7.445366969,10.0,9.649703585,5.76568087,7.92058469,8.333333332999999,7.846373992999999,10088.0,11854531.0,0.08509826327165537
1980,Greece,5.72,2.0,5.565902542000001,5.0,7.1153811000000005,2.0,6.217777777999999,4.244911578,3.9258724560000005,314.0,1317600.0,0.023831208257437765
1985,Greece,5.1,3.0,5.611752028,5.0,6.962483661,2.0,5.338888889,4.128128128,3.867480731,405.0,1326900.0,0.030522269952520914
1990,Greece,5.95,2.0,6.761571054,5.0,6.892675906,2.0,6.604444443999999,5.634634635,4.660504817,349.0,1288000.0,0.027096273291925467
1995,Greece,6.4,2.0,6.688070185,5.0,7.3408701579999995,6.516666667000001,7.8611111110000005,6.367518256,4.8653894189999995,370.0,1381050.0,0.02679120958690851
2000,Greece,6.97,2.0,5.376037727000001,10.0,9.318749085,8.300741346,9.01006492,7.671831318,6.204043863,382.0,1480524.0,0.025801675622955114
2001,Greece,6.88,2.0,5.301042477,10.0,9.440554293,8.300741346,8.808294535,7.52908444,5.949226068,334.0,1498616.0,0.022287230351204043
2002,Greece,7.01,2.0,5.562947202999999,10.0,9.544837495,7.262820512999999,8.579871795,8.409936252,6.136869708,323.0,1519280.0,0.021260070559738824
2003,Greece,7.34,2.0,5.61056625,10.0,9.609755147000001,7.262820512999999,8.681816239,8.307701145,6.128452715,375.0,1542002.0,0.02431903460566199
2004,Greece,7.26,2.0,5.302660232,10.0,9.638327715,7.419213207,8.427934829,7.988172276,6.222890422000001,353.0,1565494.0,0.02254879290498718
2005,Greece,7.38,2.0,6.74011159,10.0,9.560098915,5.577574277999999,7.746024952000001,8.067098667,6.071149139,400.0,1587504.0,0.025196786905733782
2006,Greece,7.27,2.0,6.7000866189999995,10.0,9.529257547,5.645705598999999,7.756229047000001,8.012897455,6.066093567,394.0,1608391.0,0.024496531005209553
2007,Greece,7.32,2.0,6.436639607999999,10.0,9.613955773999999,5.567215452,7.709848302,8.899987155,6.471156293,328.0,1629000.0,0.020135052179251073
2008,Greece,7.1,2.0,6.03196504,10.0,9.598397658,5.573910022000001,7.6245089,8.931767896,6.365504308999999,373.0,1650138.0,0.022604170075472475
2009,Greece,6.96,2.0,5.549477018999999,10.0,9.626311091,5.453826052999999,7.667340405,8.79819912,6.327055402999999,391.0,1670385.0,0.023407777248957574
2010,Greece,6.81,3.0,5.511663297999999,10.0,9.665036963,5.0504181610000005,7.565912721,6.0,5.592688431,377.0,1685691.0,0.02236471571598828
2011,Greece,6.69,3.0,5.33700198,10.0,9.599285127,4.965136917,7.549209691000001,6.0,5.585521797,477.0,1695456.0,0.028134024120944453
2012,Greece,6.67,3.0,5.372262872,10.0,9.573822887,4.911055336,7.5781926429999995,6.186338706,5.717122922000001,508.0,1626532.0,0.031232093804487094
2013,Greece,6.88,3.0,5.803713913999999,10.0,9.541746175,5.3912854160000006,7.745136854,8.706203136000001,6.615249232999999,533.0,1630105.0,0.03269728023654918
2014,Greece,6.81,3.0,5.905656277,10.0,9.70456678,5.545630586000001,8.030021981,8.55,6.487593056000001,565.0,1629438.0,0.03467453195518946
2015,Greece,6.45,3.0,5.979854238,5.0,8.345815591000001,4.514682726,7.636024044,7.905,6.398029052999999,529.0,1627797.0,0.03249790975164594
1980,Guatemala,6.27,1.0,2.257230405,10.0,8.953134121,5.0,5.466666667,8.526526527,6.9497337539999995,87.0,1026602.0,0.008474559761231714
1990,Guatemala,5.81,2.0,2.168662367,10.0,6.834132474,5.0,6.444444444,8.072513185,5.520190283,158.0,1354763.0,0.011662556476667875
1995,Guatemala,7.15,1.0,4.408816327,10.0,8.082381022,8.0,8.451851852,8.526645756,5.691603757,211.0,1479299.0,0.01426351265024853
2000,Guatemala,6.85,2.0,3.939425988,5.0,7.640304913,7.463151346,7.86589117,8.521172624,6.249422034,182.0,1621778.0,0.011222251134248955
2001,Guatemala,6.89,2.0,3.4605909180000003,10.0,9.029730394,6.693920577,7.682180361,8.439333651,5.878193202,202.0,1656505.0,0.012194348945520841
2002,Guatemala,6.95,2.0,3.45252843,10.0,9.0556338,6.429487179,7.645149572999999,9.458660429,6.320563009,258.0,1692961.0,0.015239571378194773
2003,Guatemala,7.05,2.0,3.714433192,10.0,9.179450668,6.929487179,7.730149572999999,9.117051007999999,6.331560927000001,253.0,1729518.0,0.014628353101846873
2004,Guatemala,7.22,2.0,3.9297850739999998,10.0,9.26820821,6.9892726320000005,7.55065899,9.461925802,6.385520766,250.0,1765148.0,0.0141631183334202
2005,Guatemala,7.22,2.0,4.675566056,10.0,9.170250169,7.76629524,7.654702798,9.288729316,6.495756742999999,238.0,1799665.0,0.013224683482759292
2006,Guatemala,7.33,2.0,4.526152241,10.0,9.171352673,7.87895529,8.258838082999999,9.252192744,6.607015061,298.0,1830167.0,0.01628266710087112
2007,Guatemala,7.34,2.0,4.423261675,10.0,9.257567801,7.9010930870000005,8.301589273,9.196323764,6.631794736,327.0,1861071.0,0.017570527937945408
2008,Guatemala,7.21,2.0,4.228999275,10.0,8.927778956000001,7.828702971,8.300843803,8.797620018,6.492473567999999,492.0,1891253.0,0.02601449938215564
2009,Guatemala,7.15,2.0,3.910778299,10.0,9.402582796,7.802690715,8.292361918,8.655634818,6.40058463,511.0,1919024.0,0.026628119293974437
2010,Guatemala,7.15,2.0,3.852488705,10.0,9.370258692,7.422341213999999,8.153074804,9.11814304,6.633025445,352.0,1942723.0,0.018118898062152968
2011,Guatemala,7.22,2.0,4.0566303669999995,10.0,9.296449584,7.44127968,8.157257322000001,8.891564163,6.606886591,359.0,1963745.0,0.018281396006100587
2012,Guatemala,7.41,1.0,4.2913758710000005,10.0,9.386859839,7.461471532000001,8.187003685,9.036842522,6.741922959,420.0,1977712.0,0.02123666135413043
2013,Guatemala,7.66,1.0,4.2784815410000006,10.0,9.483489173999999,7.683564231,8.249373262999999,9.066846236,6.776787854,455.0,1985171.0,0.022919939894346632
2014,Guatemala,7.65,1.0,4.311391909,10.0,9.588037728,7.70125966,8.161546855,9.475333333,6.706186161000001,512.0,1987907.0,0.02575573203374202
2015,Guatemala,7.69,1.0,4.482661786,10.0,9.629630157000001,7.949160557000001,8.221844681,9.586333332999999,6.64878242,494.0,1988348.0,0.024844745487208476
1990,Guyana,4.135,4.0,3.281433758,0.0,2.190881077,5.0,4.05960114,4.614614615,5.822014245166667,89.0,89480.0,0.09946356727760393
1995,Guyana,5.0,4.0,4.874938437,5.0,4.935510255,5.0,5.783646724,4.897897898,5.794076717,99.0,87908.0,0.1126177367247577
2001,Guyana,6.27,3.0,6.492669672999999,5.0,7.986896845,6.923076922999999,7.541025641,7.113061094,6.28671064,197.0,91568.0,0.21514066049274855
2002,Guyana,6.34,3.0,5.691379609,5.0,7.730009958999999,6.923076922999999,7.874358974,8.027395066,7.789753853,176.0,93598.0,0.18803820594457146
2003,Guyana,6.23,3.0,5.43232892,5.0,7.742031288,6.923076922999999,7.881025641,7.8875652160000005,7.7198389270000005,198.0,95136.0,0.2081231079717457
2004,Guyana,5.76,4.0,4.055130082,5.0,7.898409237999999,6.690705127999999,7.331563827999999,7.513022629,6.784214359,186.0,96017.0,0.19371569617880166
2005,Guyana,5.85,4.0,3.756700825,5.0,7.720371731,5.48951436,6.963364036000001,8.205439535,7.017973507000001,169.0,96224.0,0.17563185899567677
2006,Guyana,6.0,4.0,3.87560156,5.0,7.79200939,5.305670553,7.040139957,8.245070302,7.101069696000001,201.0,94486.0,0.21272992824333764
2007,Guyana,6.2,3.0,4.0725552039999995,5.0,7.508159572,5.55533932,7.139864928,8.397276575,7.288915511,185.0,92446.0,0.20011682495727234
2008,Guyana,6.4,3.0,4.109950895,5.0,7.754295416000001,5.390747623999999,7.116694067,8.434517908,7.345257717999999,168.0,90267.0,0.18611452690351957
2009,Guyana,6.33,3.0,4.3555885960000005,5.0,7.943806352,5.18046741,7.028585286,8.424969285,7.526842547999999,156.0,88273.0,0.17672447973899152
2010,Guyana,6.21,4.0,4.270740172,5.0,7.959563519,5.225181213,7.0099859339999995,8.429763096,7.578810106000001,205.0,89147.0,0.22995726160162427
2011,Guyana,6.31,3.0,4.259460493,5.0,7.802955691,5.260655288,7.0130163979999995,8.472138805,7.63714861,192.0,90085.0,0.21313204196037075
2012,Guyana,6.3,3.0,4.5013039280000005,5.0,7.949550801,5.266112275,7.021192461,7.519333333,7.281699867,206.0,90968.0,0.22645325828862897
2013,Guyana,6.04,4.0,4.3894759510000005,5.0,7.916870079,5.515670997000001,7.096574075,6.333333333,6.724234742,210.0,91779.0,0.22881051220867518
1980,Haiti,5.35,2.0,2.110412244,10.0,7.697807192999999,0.0,3.31,10.0,6.081132601999999,0.0,37306.11707317073,0.0
2001,Haiti,6.47,3.0,2.24122328,10.0,8.539186373,0.0,5.671401511,8.984484484,7.360638265,16.0,132490.46829268293,0.012076340438811502
2002,Haiti,6.55,3.0,2.181864669,10.0,8.490175704,2.333333333,6.354166667,8.455455455,7.150338272999999,4.0,164218.58536585365,0.0024357778938897917
2003,Haiti,6.68,3.0,2.355981786,10.0,6.86566781,6.5,7.395833333,8.092592593,7.029383986,1.0,195946.7024390244,0.0005103428572936483
2004,Haiti,6.73,3.0,2.004117528,10.0,7.65128232,7.345454545,7.273267529,8.067567568,6.839843496,1.0,227674.81951219513,0.0004392229242313888
1990,Honduras,5.7,2.0,3.30763535,10.0,8.380881052000001,0.0,5.333333333,7.768768768999999,5.079725506,158.0,354587.287804878,0.04455884501052505
2008,Honduras,7.28,2.0,3.997480923,10.0,8.881718041000001,5.714617929,7.692506568,9.530583432,6.965708467000001,37.0,386315.4048780488,0.009577666210768913
2009,Honduras,7.16,2.0,3.8996424160000003,10.0,9.23598086,5.619069716,7.625105789,9.44339496,6.9417351620000005,92.0,418043.52195121953,0.022007277991198067
2010,Honduras,7.21,2.0,4.067788267,10.0,9.35145317,5.374383504,7.538659295,9.099941778,6.863251285,111.0,449771.63902439026,0.024679190586754777
2011,Honduras,7.28,2.0,3.869357799,10.0,9.295068225,5.3376747810000005,7.605834691,9.209389468,6.844240087,112.0,481499.756097561,0.023260655604009625
2012,Honduras,7.16,2.0,3.437340577,10.0,9.388340437,5.0642826439999995,7.498605884,8.983107187,6.652483582,111.0,513227.8731707317,0.021627819883249882
2013,Honduras,7.13,2.0,3.8052874119999998,10.0,9.375999045,5.422106254,7.610876519,8.093898211,6.559150525,94.0,544955.9902439024,0.01724909931863104
1980,Hungary,4.07,4.0,7.06453154725,0.0,6.4815,0.0,2.222222222,3.561561562,3.817520315,4797.0,1411900.0,0.3397549401515688
1985,Hungary,4.48,3.0,6.78055073,0.0,6.8195,0.0,2.511111111,2.6626626630000003,3.366558825,4725.0,1410800.0,0.33491635951233345
1990,Hungary,4.89,3.0,7.248044027000001,0.0,5.754268613,0.0,3.895555556,4.401735068,4.614634505,4133.0,1464694.0,0.28217497989341117
1995,Hungary,6.17,2.0,7.599511958,5.0,6.240055363,6.378333333,7.545694444,6.575004125,5.758500263999999,3366.0,1506265.0,0.22346665427398232
2000,Hungary,7.01,2.0,6.731454154,5.0,7.157080419,4.5282125,7.588774343,8.884799552999999,7.22021655,3269.0,1433302.0,0.22807475326204804
2001,Hungary,7.39,2.0,6.53895957,10.0,8.629848187999999,8.759097115,8.583743802999999,8.668515698,6.9416221689999995,2978.0,1459506.0,0.20404164148691406
2002,Hungary,7.0,2.0,6.532391297,10.0,8.996227645,8.147435897000001,8.336025641,7.62660482,6.626764608999999,2839.0,1453102.0,0.19537513539999257
2003,Hungary,7.09,2.0,6.4133436779999995,10.0,9.332836436000001,8.230769231,8.284636752,7.965243002,6.79599321,2800.0,1446346.0,0.19359129834769828
2004,Hungary,7.22,2.0,6.309647407000001,10.0,9.283145028,8.084659593,8.435855942,8.197832928,7.389784908999999,2742.0,1440339.0,0.19037184996032183
2005,Hungary,7.2,2.0,6.656760412000001,10.0,9.441083693,6.03666787,7.969315902999999,8.625842609,7.30917547,2619.0,1431293.0,0.1829814021308006
2006,Hungary,7.13,2.0,6.71968076,10.0,9.476963475,6.349307355,8.0396916,8.531421085,7.180825389,2461.0,1421095.0,0.1731763182616222
2007,Hungary,7.15,2.0,6.648153735,10.0,9.108225775,6.092650162999999,7.934544558,9.393620195,7.433058684,2450.0,1412746.0,0.17342112453335562
2008,Hungary,7.2,2.0,6.296248874,10.0,9.24507923,5.956006962999999,7.861465757,9.47858944,7.479880173,2476.0,1402042.0,0.17659955978494224
2009,Hungary,7.27,2.0,6.267231415,10.0,9.534907281,5.929938043,7.951280637000001,9.473987907,7.6046872610000005,2460.0,1390659.0,0.17689455143209082
2010,Hungary,7.31,2.0,6.220531197000001,10.0,9.595919181000001,5.806176467999999,7.951251892,9.452649453,7.820391485,2489.0,1386313.0,0.1795409838903624
2011,Hungary,7.38,1.0,6.060674961,10.0,9.614281591000001,5.694911741,7.723747034,10.0,7.873725138999999,2420.0,1388027.0,0.17434819351496764
2012,Hungary,7.33,2.0,6.023834496,10.0,9.521716862,5.580988349,7.633132914,9.590389123,7.739611612000001,2349.0,1408223.0,0.1668059675207691
2013,Hungary,7.34,2.0,6.1748435420000005,10.0,9.48772693,6.022013179,7.7744540220000005,9.619947912,7.75645561,2092.0,1416711.0,0.14766596715914537
2014,Hungary,7.36,2.0,6.099287471,10.0,9.489768262,6.4017696,8.36961372,9.671,7.531865342000001,1925.0,1423878.0,0.1351941669159858
2015,Hungary,7.19,2.0,6.038421495,10.0,9.491677243,5.955644098,7.908891099999999,9.725,7.7229864,1868.0,1432703.0,0.1303829195583453
2016,Hungary,7.22,2.0,5.919262708,10.0,9.710533115,5.952098239,7.953706122000001,9.694130527,7.632667959,1762.0,1439105.0,0.12243720923768592
1980,Iceland,5.15,3.0,6.82846988,0.0,2.62194843,2.0,5.6911111110000006,5.203203203,5.502493817,676.56,23000.0,2.9415652173913043
1985,Iceland,5.42,2.0,7.878980519,0.0,2.8419586089999997,2.0,5.532222222000001,5.2298965630000005,5.510554197,32.0,25800.0,0.12403100775193798
1990,Iceland,6.92,1.0,8.3465,10.0,7.081426611,2.0,6.62,6.276276276,6.538665916,40.0,29800.0,0.1342281879194631
1995,Iceland,7.73,1.0,8.301542508999999,10.0,9.447385387999999,6.277916667,7.8864236110000006,7.139806472999999,7.308342897999999,27.0,34900.0,0.07736389684813753
2000,Iceland,7.99,1.0,8.714227741,10.0,9.184406012,6.246325,8.202677257000001,8.0,7.791291085,50.0,39024.0,0.12812628126281264
2001,Iceland,7.91,1.0,8.582745241,10.0,9.216331223,6.246901922999999,8.223638046,7.989561833,7.646109123,36.0,39779.0,0.09050001256944619
2002,Iceland,7.8,1.0,8.660918296,10.0,9.298250801,4.423076923,7.851241829,7.810059152999999,7.748004078999999,30.0,40266.0,0.07450454477723141
2003,Iceland,8.03,1.0,8.855362741,10.0,9.282138463999999,4.756410256000001,8.038824786000001,9.260973831,8.384816908,26.0,40516.0,0.06417217889228946
2004,Iceland,8.06,1.0,8.655370842,10.0,9.078886018,4.673076923,7.6118059989999995,10.0,8.740191207,35.0,41248.0,0.08485259891388673
2005,Iceland,8.13,1.0,9.052942754,10.0,8.747073371,5.46498779,7.11587567,9.666666667000001,8.842420179,33.0,41539.0,0.07944341462240305
2006,Iceland,8.08,1.0,8.891150963,10.0,8.617531065,5.487822619,7.153858873,9.666666667000001,8.695727898,32.0,44013.0,0.07270579147070184
2007,Iceland,7.93,1.0,8.856406315,10.0,8.156798201,5.388154429,7.080214912000001,9.591660596,8.569354223,37.0,45690.0,0.08098052090172904
2008,Iceland,7.34,2.0,8.564983925,10.0,7.685401463,4.927056653,6.873021251,6.245383467000001,7.462028898,38.0,46462.0,0.08178726701390383
2009,Iceland,6.9,2.0,8.450095673,5.0,6.546670689,3.312955254,6.5415114039999995,7.6329663,7.934242879,36.0,44805.0,0.08034817542684969
